time,acc_x
1.71,-1.494542359152724e-08
1.711,-1.468463515211915e-08
1.712,-1.44233805503015e-08
1.713,-1.416213403066764e-08
1.714,-1.390099339573977e-08
1.715,-1.364011092895749e-08
1.716,-1.337987221619493e-08
1.717,-1.312220813442129e-08
1.718,-1.288912755640129e-08
1.719,-1.265949516204413e-08
1.72,-1.243290381938361e-08
1.721,-1.220973959264115e-08
1.722,-1.199054734957375e-08
1.723,-1.177583395673653e-08
1.724,-1.156523882604667e-08
1.725,-1.135986596401085e-08
1.726,-1.115937397706145e-08
1.727,-1.096437027368114e-08
1.728,-1.077531177265171e-08
1.729,-1.059262541712986e-08
1.73,-1.041632688204244e-08
1.731,-1.02471189699563e-08
1.732,-1.008499426744404e-08
1.733,-9.930519285949319e-09
1.734,-9.784380318617899e-09
1.735,-9.646601462833821e-09
1.736,-9.517583391854388e-09
1.737,-9.397832391766906e-09
1.738,-9.287513704162153e-09
1.739,-9.187527285415543e-09
1.74,-9.098161753373253e-09
1.741,-9.019398671073389e-09
1.742,-8.952231266245498e-09
1.743,-8.896973265699512e-09
1.744,-8.853916870233073e-09
1.745,-8.823501516384598e-09
1.746,-8.806501731983053e-09
1.747,-8.803029171033224e-09
1.748,-8.813512613713878e-09
1.749,-8.839016811325497e-09
1.75,-8.879477635620806e-09
1.751,-8.935566618803824e-09
1.752,-9.007867505061089e-09
1.753,-9.09691909579519e-09
1.754,-9.203276443277451e-09
1.755,-9.327236792052337e-09
1.756,-9.469275100983131e-09
1.757,-9.630603225284979e-09
1.758,-9.811037812846614e-09
1.759,-1.001170543689833e-08
1.76,-1.023255088612506e-08
1.761,-1.047488384994569e-08
1.762,-1.07385189601654e-08
1.763,-1.102457480969708e-08
1.764,-1.133371710936488e-08
1.765,-1.166636588337309e-08
1.766,-1.202300242454364e-08
1.767,-1.240464293326197e-08
1.768,-1.281163025681519e-08
1.769,-1.324417184017266e-08
1.77,-1.364612656622747e-08
1.771,-1.372851685407841e-08
1.772,-1.381088493307452e-08
1.773,-1.389348751337014e-08
1.774,-1.397535672315e-08
1.775,-1.405752335825763e-08
1.776,-1.413881456465766e-08
1.777,-1.421948024472447e-08
1.778,-1.429917658287462e-08
1.779,-1.437779221986314e-08
1.78,-1.445483249425875e-08
1.781,-1.453049303373551e-08
1.782,-1.460443492557882e-08
1.783,-1.467654530703893e-08
1.784,-1.474632543473214e-08
1.785,-1.481402616122539e-08
1.786,-1.487910236473529e-08
1.787,-1.494102019906332e-08
1.788,-1.500022394222963e-08
1.789,-1.505623402726193e-08
1.79,-1.510886523334533e-08
1.791,-1.515790527147881e-08
1.792,-1.520274942732566e-08
1.793,-1.524396507850534e-08
1.794,-1.528037813960784e-08
1.795,-1.531275851224939e-08
1.796,-1.534019884925684e-08
1.797,-1.536226853597931e-08
1.798,-1.537936030609011e-08
1.799,-1.539089720055299e-08
1.8,-1.53965846237101e-08
1.801,-1.539637092909407e-08
1.802,-1.539011399967588e-08
1.803,-1.537724436226168e-08
1.804,-1.535767472330899e-08
1.805,-1.533114313627737e-08
1.806,-1.529736005123177e-08
1.807,-1.525631787568333e-08
1.808,-1.520731356209063e-08
1.809,-1.515008190287723e-08
1.81,-1.508500867655657e-08
1.811,-1.501136021613121e-08
1.812,-1.492895334855138e-08
1.813,-1.483752435164166e-08
1.814,-1.473672789726193e-08
1.815,-1.462646132980649e-08
1.816,-1.450606742229547e-08
1.817,-1.437585510276652e-08
1.818,-1.423532657350259e-08
1.819,-1.408396008678248e-08
1.82,-1.392151722655978e-08
1.821,-1.374804590189458e-08
1.822,-1.356320486207324e-08
1.823,-1.339183932879727e-08
1.824,-1.330507759685029e-08
1.825,-1.32143536315724e-08
1.826,-1.311938301276818e-08
1.827,-1.302045189553457e-08
1.828,-1.291749521953544e-08
1.829,-1.281055154833673e-08
1.83,-1.269924973056464e-08
1.831,-1.2583685681934e-08
1.832,-1.246412587307745e-08
1.833,-1.234036231023935e-08
1.834,-1.22122472340723e-08
1.835,-1.208005629521942e-08
1.836,-1.194369827461762e-08
1.837,-1.180288565651919e-08
1.838,-1.165774399422082e-08
1.839,-1.150845948588561e-08
1.84,-1.135491144487822e-08
1.841,-1.119692911203973e-08
1.842,-1.10348146438353e-08
1.843,-1.086829916119429e-08
1.844,-1.069743545341594e-08
1.845,-1.052238088389417e-08
1.846,-1.03430388543258e-08
1.847,-1.015942005275202e-08
1.848,-9.971381037700528e-09
1.849,-9.77914873436385e-09
1.85,-9.582750496636082e-09
1.851,-9.382160478653857e-09
1.852,-9.177094648050303e-09
1.853,-8.968058671687474e-09
1.854,-8.7547292981998e-09
1.855,-8.5372019261974e-09
1.856,-8.315629873329268e-09
1.857,-8.09011609901285e-09
1.858,-7.860405686832511e-09
1.859,-7.626504440064376e-09
1.86,-7.388690596851066e-09
1.861,-7.147033294955184e-09
1.862,-6.901548887366019e-09
1.863,-6.651953783856468e-09
1.864,-6.398743342024021e-09
1.865,-6.141487849601065e-09
1.866,-5.880428809134478e-09
1.867,-5.615870411276739e-09
1.868,-5.347961909828177e-09
1.869,-5.076185759244328e-09
1.87,-4.800695508570918e-09
1.871,-4.521914286616445e-09
1.872,-4.239857407634862e-09
1.873,-3.95422419151016e-09
1.874,-3.66529759566638e-09
1.875,-3.373562133228002e-09
1.876,-3.084377789388255e-09
1.877,-2.808539173736601e-09
1.878,-2.531123043056418e-09
1.879,-2.252552923036606e-09
1.88,-1.97266239954894e-09
1.881,-1.69161734698726e-09
1.882,-1.409615989577018e-09
1.883,-1.126785951009701e-09
1.884,-8.433231310895503e-10
1.885,-5.592547363307394e-10
1.886,-2.747358328615933e-10
1.887,9.946183794465544e-12
1.888,2.946301539990765e-10
1.889,5.794940415715305e-10
1.89,8.640026487143917e-10
1.891,1.148124768427937e-09
1.892,1.431734641198372e-09
1.893,1.714690914051915e-09
1.894,1.996871129244197e-09
1.895,2.277756621028553e-09
1.896,2.557638064068149e-09
1.897,2.83584080345102e-09
1.898,3.112692113657967e-09
1.899,3.38772860814646e-09
1.9,3.660806292131972e-09
1.901,3.931865096689958e-09
1.902,4.200242807954931e-09
1.903,4.466344172084736e-09
1.904,4.729599763694824e-09
1.905,4.989890132050409e-09
1.906,5.246852627725748e-09
1.907,5.500618915631312e-09
1.908,5.750827743199661e-09
1.909,5.997136766670576e-09
1.91,6.239327295195344e-09
1.911,6.477265674935561e-09
1.912,6.710681153591002e-09
1.913,6.939534618809459e-09
1.914,7.163395394552919e-09
1.915,7.381851566210666e-09
1.916,7.594783964229951e-09
1.917,7.802400675435083e-09
1.918,8.004002434951293e-09
1.919,8.198862633061597e-09
1.92,8.387932203598211e-09
1.921,8.569959403336734e-09
1.922,8.744966728561798e-09
1.923,8.91246905399954e-09
1.924,9.07289669048914e-09
1.925,9.225453194384825e-09
1.926,9.36994062716912e-09
1.927,9.505868346000005e-09
1.928,9.633134591153116e-09
1.929,9.751506371081493e-09
1.93,9.860720913802326e-09
1.931,9.96033673048615e-09
1.932,1.004997408634425e-08
1.933,1.012975737118774e-08
1.934,1.019890059348939e-08
1.935,1.025725243358003e-08
1.936,1.030464270371666e-08
1.937,1.034066330363676e-08
1.938,1.036498152078224e-08
1.939,1.037712834694588e-08
1.94,1.037713099316777e-08
1.941,1.036431238252012e-08
1.942,1.033848320770969e-08
1.943,1.02990657023616e-08
1.944,1.024607570236043e-08
1.945,1.017893016421178e-08
1.946,1.009748036932375e-08
1.947,1.000124463251998e-08
1.948,9.889709181870751e-09
1.949,9.762851829429096e-09
1.95,9.619942289457885e-09
1.951,9.46095921755625e-09
1.952,9.285120801744e-09
1.953,9.092386675664613e-09
1.954,8.882393450442793e-09
1.955,8.654580377177583e-09
1.956,8.408416104101294e-09
1.957,8.143805915192182e-09
1.958,7.86031736782915e-09
1.959,7.557331553623761e-09
1.96,7.234776506865309e-09
1.961,6.891920438311874e-09
1.962,6.528583150241691e-09
1.963,6.144138980797602e-09
1.964,5.738081562425435e-09
1.965,5.310510384739598e-09
1.966,4.860350552658714e-09
1.967,4.387687427658501e-09
1.968,3.891857868310562e-09
1.969,3.372532686171091e-09
1.97,2.828987278554784e-09
1.971,2.260938585917045e-09
1.972,1.667815060143278e-09
1.973,1.049485598687081e-09
1.974,4.054778392365433e-10
1.975,-2.649183320820481e-10
1.976,-9.624383126417026e-10
1.977,-1.686911731112016e-09
1.978,-2.43928942373059e-09
1.979,-3.219721599016286e-09
1.98,-4.02910328332006e-09
1.981,-4.867485633160198e-09
1.982,-5.441041116899112e-09
1.983,-5.608146430997135e-09
1.984,-5.77631113640717e-09
1.985,-5.945485865823696e-09
1.986,-6.115426390872288e-09
1.987,-6.286264220031621e-09
1.988,-6.458202872750445e-09
1.989,-6.630321048252478e-09
1.99,-6.803468188249789e-09
1.991,-6.976958280778637e-09
1.992,-7.151217457131169e-09
1.993,-7.325372239598401e-09
1.994,-7.500293103405671e-09
1.995,-7.675514748047446e-09
1.996,-7.850683722212214e-09
1.997,-8.026191063429212e-09
1.998,-8.2014637743903e-09
1.999,-8.377129399234075e-09
2.0,-8.552275669814821e-09
2.001,-8.72730827795704e-09
2.002,-8.902384988460984e-09
2.003,-9.076692857311669e-09
2.004,-9.250887598932279e-09
2.005,-9.424187120160583e-09
2.006,-9.597230519352182e-09
2.007,-9.76957871611563e-09
2.008,-9.941112731561467e-09
2.009,-1.011169067750747e-08
2.01,-1.028138520677864e-08
2.011,-1.045023148357689e-08
2.012,-1.061797787967819e-08
2.013,-1.078437457219904e-08
2.014,-1.09498244204899e-08
2.015,-1.111353608801495e-08
2.016,-1.127604693150916e-08
2.017,-1.143712218831657e-08
2.018,-1.159669987554962e-08
2.019,-1.17543195548382e-08
2.02,-1.191026089994064e-08
2.021,-1.206425196791555e-08
2.022,-1.221660178439517e-08
2.023,-1.236680591389208e-08
2.024,-1.251500280646704e-08
2.025,-1.266077232674331e-08
2.026,-1.280438102937035e-08
2.027,-1.29455434056321e-08
2.028,-1.308419708933843e-08
2.029,-1.32204021856214e-08
2.03,-1.335375882403635e-08
2.031,-1.34845109789313e-08
2.032,-1.361255665013329e-08
2.033,-1.373744036805406e-08
2.034,-1.385955875568007e-08
2.035,-1.397853955953906e-08
2.036,-1.409423679139265e-08
2.037,-1.420662216978383e-08
2.038,-1.431552682688698e-08
2.039,-1.442111506315216e-08
2.04,-1.452303871343927e-08
2.041,-1.462143496927884e-08
2.042,-1.471614879622407e-08
2.043,-1.480682865240053e-08
2.044,-1.489345113206443e-08
2.045,-1.497616617160445e-08
2.046,-1.50547699794417e-08
2.047,-1.512913635137267e-08
2.048,-1.519919585034898e-08
2.049,-1.526495119767223e-08
2.05,-1.532600403092852e-08
2.051,-1.538259970322041e-08
2.052,-1.543421047996319e-08
2.053,-1.54812140300767e-08
2.054,-1.552332783375073e-08
2.055,-1.556038709153427e-08
2.056,-1.559244576978997e-08
2.057,-1.561927225572542e-08
2.058,-1.564069742296267e-08
2.059,-1.565707995014746e-08
2.06,-1.566776237890323e-08
2.061,-1.567278018176953e-08
2.062,-1.567218072354613e-08
2.063,-1.566586928368537e-08
2.064,-1.565345534628863e-08
2.065,-1.563539967616745e-08
2.066,-1.561108390466778e-08
2.067,-1.558047582481198e-08
2.068,-1.554387232047164e-08
2.069,-1.550080711831892e-08
2.07,-1.545144881404929e-08
2.071,-1.539515305934321e-08
2.072,-1.533238358076243e-08
2.073,-1.526278886811406e-08
2.074,-1.518638918180426e-08
2.075,-1.510312597451702e-08
2.076,-1.501263959025837e-08
2.077,-1.49270246767548e-08
2.078,-1.491343568336416e-08
2.079,-1.489589328898404e-08
2.08,-1.487449070160548e-08
2.081,-1.484901846470147e-08
2.082,-1.481984479505124e-08
2.083,-1.478634167922078e-08
2.084,-1.474872155811698e-08
2.085,-1.470710015864518e-08
2.086,-1.466116906987242e-08
2.087,-1.461114736142407e-08
2.088,-1.455705291694984e-08
2.089,-1.449833056395409e-08
2.09,-1.443561853914259e-08
2.091,-1.436836829873818e-08
2.092,-1.429671058008843e-08
2.093,-1.422056213086986e-08
2.094,-1.413985139582998e-08
2.095,-1.405507863090917e-08
2.096,-1.396549160739787e-08
2.097,-1.387149670423489e-08
2.098,-1.37727644155869e-08
2.099,-1.366933574513943e-08
2.1,-1.356136063380709e-08
2.101,-1.344862256778248e-08
2.102,-1.33310634942246e-08
2.103,-1.320895015589625e-08
2.104,-1.308165304491052e-08
2.105,-1.294995412515346e-08
2.106,-1.281308580585224e-08
2.107,-1.267146643769679e-08
2.108,-1.252500551589393e-08
2.109,-1.237351132923833e-08
2.11,-1.221678613892769e-08
2.111,-1.205510884306331e-08
2.112,-1.188871328579013e-08
2.113,-1.17170480591754e-08
2.114,-1.154013642610893e-08
2.115,-1.135821437156944e-08
2.116,-1.117136878769307e-08
2.117,-1.097900211049225e-08
2.118,-1.078167795754946e-08
2.119,-1.057916516076201e-08
2.12,-1.037104227388767e-08
2.121,-1.015776663069239e-08
2.122,-9.939382076387583e-09
2.123,-9.715465883571094e-09
2.124,-9.48654214248906e-09
2.125,-9.25188111619061e-09
2.126,-9.011743127487108e-09
2.127,-8.766447109869038e-09
2.128,-8.515689845506205e-09
2.129,-8.259428430327895e-09
2.13,-7.997414429257028e-09
2.131,-7.730552157277535e-09
2.132,-7.457654614111607e-09
2.133,-7.179062975507948e-09
2.134,-6.895312763729402e-09
2.135,-6.606121477069506e-09
2.136,-6.310940406267449e-09
2.137,-6.010269673461507e-09
2.138,-5.704143662670597e-09
2.139,-5.392228264478326e-09
2.14,-5.074721873119758e-09
2.141,-4.751610276439392e-09
2.142,-4.422724722309983e-09
2.143,-4.088215686854615e-09
2.144,-3.747871287004536e-09
2.145,-3.402207453626992e-09
2.146,-3.050547082638567e-09
2.147,-2.692999664580572e-09
2.148,-2.32987855653816e-09
2.149,-1.960987591102869e-09
2.15,-1.586382483116666e-09
2.151,-1.205923471653303e-09
2.152,-8.194682173389045e-10
2.153,-4.276053174435381e-10
2.154,-2.998740963978875e-11
2.155,3.737213051308821e-10
2.156,7.830329234318215e-10
2.157,1.198130119311865e-09
2.158,1.619189602585989e-09
2.159,2.046021235992646e-09
2.16,2.478698386626777e-09
2.161,2.917129554243263e-09
2.162,3.361538711336305e-09
2.163,3.811260110874262e-09
2.164,4.267340107929151e-09
2.165,4.729007177155659e-09
2.166,5.196677510306146e-09
2.167,5.669779010479756e-09
2.168,6.149094886514981e-09
2.169,6.634200635374708e-09
2.17,7.124935931914806e-09
2.171,7.621444591858318e-09
2.172,8.123773052442114e-09
2.173,8.463212205662171e-09
2.174,8.772481790330506e-09
2.175,9.079769704160272e-09
2.176,9.38536200012784e-09
2.177,9.688718123825347e-09
2.178,9.989449035703367e-09
2.179,1.028836456159487e-08
2.18,1.058441282433374e-08
2.181,1.087803976442666e-08
2.182,1.116881809614776e-08
2.183,1.145637340708726e-08
2.184,1.17411116340442e-08
2.185,1.202213793680498e-08
2.186,1.230033348768804e-08
2.187,1.257481090516654e-08
2.188,1.284541037214919e-08
2.189,1.311239468324847e-08
2.19,1.337519349004287e-08
2.191,1.363412001581542e-08
2.192,1.388824861475915e-08
2.193,1.413836965511353e-08
2.194,1.438334309094233e-08
2.195,1.462391452223664e-08
2.196,1.485936949461796e-08
2.197,1.508988134116692e-08
2.198,1.531505169494367e-08
2.199,1.55344315858023e-08
2.2,1.574862005860547e-08
2.201,1.595644422311032e-08
2.202,1.615896746996652e-08
2.203,1.635482020178837e-08
2.204,1.654465392629639e-08
2.205,1.672787950648613e-08
2.206,1.690442439165313e-08
2.207,1.70740197479861e-08
2.208,1.723675188715335e-08
2.209,1.739198577464795e-08
2.21,1.753981953490757e-08
2.211,1.768034623306922e-08
2.212,1.781289233442316e-08
2.213,1.793760229202142e-08
2.214,1.805390782331135e-08
2.215,1.816175750869636e-08
2.216,1.826141846971591e-08
2.217,1.835226634180054e-08
2.218,1.843394716558589e-08
2.219,1.850657296480154e-08
2.22,1.856990076055145e-08
2.221,1.862341426837133e-08
2.222,1.866744965902052e-08
2.223,1.870155633862397e-08
2.224,1.872527935017222e-08
2.225,1.873853996090803e-08
